Date,Week,Auction_Number,Category,Manufacturer,Grade,Price,USD_Buying,USD_Selling,Crude_Oil_Price_LKR
2020-01-22,4,3,UDAPUSSELLAWAS,Kirklees,BOPSp,560,179.3948,183.0639,10182.4488
2020-01-22,4,3,UDAPUSSELLAWAS,Kirklees,BOPF/BOPFSp,690,179.3948,183.0639,10182.4488
2020-01-22,4,3,UDAPUSSELLAWAS,Gordon,FBOP/FBOP1,690,179.3948,183.0639,10182.4488
2020-01-22,4,3,UDAPUSSELLAWAS,Gordon,FBOPF/FBOPF1,710,179.3948,183.0639,10182.4488
2020-01-22,4,3,UDAPUSSELLAWAS,Delmar,OP/OPA,560,179.3948,183.0639,10182.4488
2020-01-22,4,3,UDAPUSSELLAWAS,Gordon,OP1,710,179.3948,183.0639,10182.4488
2020-01-22,4,3,UDAPUSSELLAWAS,Gordon,PEK/PEK1,690,179.3948,183.0639,10182.4488
2020-01-22,4,3,UDAPUSSELLAWAS,Delmar,PEK/PEK1,660,179.3948,183.0639,10182.4488
2020-01-22,4,3,UDAPUSSELLAWAS,Gonapitiya,PEK/PEK1,660,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Kelani,BOP,870,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Galaboda Group,BOP,870,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Sithaka,BOP,870,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Kelani,BOPSp,900,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Hidellana,BOPF,800,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Kelani,BOPFSp,790,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Adams View,FBOP,1160,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Sithaka,FBOP1,1050,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Lucky Kottawa,FBOPF,1350,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Sirimewana,FBOPF1,1000,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,New Vithanakande,BOP1,1500,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Sithaka,BOP1,1500,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Pothotuwa,BOP1,1400,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Sithaka,OP1,2050,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Liyonta,OP,840,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Mulatiyana Hills,OP,840,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Janahitha,OP,820,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Ransavi,OP,810,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Sunrise,OP,810,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Navinda,OP,810,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Green Lanka,OP,810,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Himara,OPA,900,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Liyonta,PEK,1300,179.3948,183.0639,10182.4488
2020-01-22,4,3,LOW GROWNS,Nawalakanda Super,PEK1,1250,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA MEDIUM,Adawatte,BOP,800,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA MEDIUM,Demodara 'S',BOPSp,740,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA MEDIUM,Shawlands,BOPSp,740,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA MEDIUM,El Teb,BOPF/BOPFSp,570,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA MEDIUM,Dickwella,BOP1,810,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA MEDIUM,Sarnia Plaiderie,FBOP/FBOP1,920,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA MEDIUM,Halpewatte Uva,FBOPF/FBOPF1,780,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA MEDIUM,Cecilton,OP/OPA,730,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA MEDIUM,Glen Alpin,OP1,810,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA MEDIUM,Halpewatte Uva,PEK/PEK1,840,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA HIGH,Ranaya,BOP,690,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA HIGH,Spring Valley,BOPSp,700,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA HIGH,Bandaraeliya,BOPF/BOPFSp,660,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA HIGH,Oodoowerre,BOP1,760,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA HIGH,Uvakellie,FBOP/FBOP1,800,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA HIGH,Oodoowerre,FBOPF/FBOPF1,760,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA HIGH,Uvakellie,OP/OPA,670,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA HIGH,Oodoowerre,OP1,800,179.3948,183.0639,10182.4488
2020-01-22,4,3,UVA HIGH,Uva Highlands,PEK/PEK1,810,179.3948,183.0639,10182.4488
2020-01-22,4,3,UNORTHODOX HIGH,Dunsinane CTC,PF1,700,179.3948,183.0639,10182.4488
2020-01-22,4,3,UNORTHODOX HIGH,Mt. Vernon,BP1,580,179.3948,183.0639,10182.4488
2020-01-22,4,3,UNORTHODOX HIGH,Mt. Vernon,BPS,480,179.3948,183.0639,10182.4488
2020-01-22,4,3,UNORTHODOX MEDIUM,Madulkelle CTC,PF1,635,179.3948,183.0639,10182.4488
2020-01-22,4,3,UNORTHODOX MEDIUM,Strathdon CTC,BP1,520,179.3948,183.0639,10182.4488
2020-01-22,4,3,UNORTHODOX MEDIUM,Carolina,BPS,470,179.3948,183.0639,10182.4488
2020-01-22,4,3,UNORTHODOX LOW,Cee Tee Hills,PF1,870,179.3948,183.0639,10182.4488
2020-01-22,4,3,UNORTHODOX LOW,Ceciliyan CTC,BP1,590,179.3948,183.0639,10182.4488
2020-01-22,4,3,PREMIUM FLOWERY,Sherwood Super,FBOPFSp,3200,179.3948,183.0639,10182.4488
2020-01-22,4,3,PREMIUM FLOWERY,Kurunduwatta,FBOPFExSp,3300,179.3948,183.0639,10182.4488
2020-01-22,4,3,PREMIUM FLOWERY,K D U Super,FBOPFExSp1,3000,179.3948,183.0639,10182.4488
2020-01-22,4,3,DUSTS,Mattakelle,DUST1,880,179.3948,183.0639,10182.4488
2020-01-22,4,3,DUSTS,Kalubowitiyana CTC,PD,740,179.3948,183.0639,10182.4488
2020-01-22,4,3,OFF GRADES,Strathspey,FGS/FGS1,580,179.3948,183.0639,10182.4488
2020-01-22,4,3,OFF GRADES,Agra Ouvah,FGS/FGS1,560,179.3948,183.0639,10182.4488
2020-01-22,4,3,OFF GRADES,Forest Creek,FGS/FGS1,560,179.3948,183.0639,10182.4488
2020-01-22,4,3,OFF GRADES,Wanarajah,FGS/FGS1,560,179.3948,183.0639,10182.4488
2020-01-22,4,3,OFF GRADES,Hingalgoda CTC,PFGS,710,179.3948,183.0639,10182.4488
2020-01-22,4,3,OFF GRADES,Gunawardana,BM,650,179.3948,183.0639,10182.4488
2020-01-22,4,3,OFF GRADES,Makandura,BM,650,179.3948,183.0639,10182.4488
2020-01-22,4,3,OFF GRADES,Narangala Super,BM,640,179.3948,183.0639,10182.4488
2020-01-22,4,3,OFF GRADES,Kelliebedde,BP,650,179.3948,183.0639,10182.4488
2020-01-22,4,3,OFF GRADES,Brombil,BOP1A,675,179.3948,183.0639,10182.4488
2020-01-29,5,4,WESTERN MEDIUM,Craighead,BOP,840,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN MEDIUM,Nayapane,BOP,840,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN MEDIUM,Kenilworth,BOPSp,880,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN MEDIUM,Harangala,BOPF/BOPFSp,600,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN MEDIUM,Craighead,BOP1,1100,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN MEDIUM,Harangala,FBOP/FBOP1,940,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN MEDIUM,Craighead,FBOP/FBOP1,940,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN MEDIUM,Doombagastalawa,FBOPF/FBOPF1,840,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN MEDIUM,Craighead,FBOPF/FBOPF1,840,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN MEDIUM,Kenilworth,OP/OPA,760,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN MEDIUM,Randenigala Super,OP1,810,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN MEDIUM,Craighead,PEK/PEK1,890,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN MEDIUM,Harangala,PEK/PEK1,860,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN HIGH,Somerset,BOP,770,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN HIGH,Bearwell,BOPSp,720,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN HIGH,Alton,BOPF/BOPFSp,730,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN HIGH,Adisham,BOPF/BOPFSp,720,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN HIGH,Inverness,BOP1,920,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN HIGH,Inverness,FBOP/FBOP1,810,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN HIGH,Queensberry,FBOP/FBOP1,790,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN HIGH,Inverness,FBOPF/FBOPF1,780,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN HIGH,Inverness,OP/OPA,700,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN HIGH,Inverness,OP1,750,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN HIGH,Weddemulla,OP1,750,179.6767,183.347,9574.9713
2020-01-29,5,4,WESTERN HIGH,Bearwell,PEK/PEK1,810,179.6767,183.347,9574.9713
2020-01-29,5,4,NUWARA ELIYAS,Court Lodge,BOP,490,179.6767,183.347,9574.9713
2020-01-29,5,4,NUWARA ELIYAS,Mahagastotte,BOPF/BOPFSp,520,179.6767,183.347,9574.9713
2020-01-29,5,4,NUWARA ELIYAS,Court Lodge,FBOP/FBOP1,890,179.6767,183.347,9574.9713
2020-01-29,5,4,NUWARA ELIYAS,Mahagastotte,OP/OPA,680,179.6767,183.347,9574.9713
2020-01-29,5,4,NUWARA ELIYAS,Court Lodge,PEK/PEK1,870,179.6767,183.347,9574.9713
2020-01-29,5,4,UDAPUSSELLAWAS,Blairlomond,BOP,750,179.6767,183.347,9574.9713
2020-01-29,5,4,UDAPUSSELLAWAS,Lucky Land,BOPSp,470,179.6767,183.347,9574.9713
2020-01-29,5,4,UDAPUSSELLAWAS,Liddesdale,BOPF/BOPFSp,530,179.6767,183.347,9574.9713
2020-01-29,5,4,UDAPUSSELLAWAS,Ragalla,BOPF/BOPFSp,530,179.6767,183.347,9574.9713
2020-01-29,5,4,UDAPUSSELLAWAS,Gordon,FBOP/FBOP1,690,179.6767,183.347,9574.9713
2020-01-29,5,4,UDAPUSSELLAWAS,Gordon,FBOPF/FBOPF1,650,179.6767,183.347,9574.9713
2020-01-29,5,4,UDAPUSSELLAWAS,Gonapitiya,FBOPF/FBOPF1,640,179.6767,183.347,9574.9713
2020-01-29,5,4,UDAPUSSELLAWAS,Delmar,OP/OPA,570,179.6767,183.347,9574.9713
2020-01-29,5,4,UDAPUSSELLAWAS,Gonapitiya,OP/OPA,560,179.6767,183.347,9574.9713
2020-01-29,5,4,UDAPUSSELLAWAS,Delmar,OP1,360,179.6767,183.347,9574.9713
2020-01-29,5,4,UDAPUSSELLAWAS,Gordon,PEK/PEK1,680,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Pothotuwa,BOP,880,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Kelani,BOPSp,850,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,New Hopewell,BOPF,660,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Kelani,BOPFSp,790,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Brombil,BOPFSp,790,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Dellawa,FBOP,1150,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Sithaka,FBOP,1150,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Pothotuwa,FBOP,1100,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Suduwelipothahena Super,FBOP,1100,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Gunawardana,FBOP1,980,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Gunawardana,FBOPF,1300,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,New Vithanakande,FBOPF1,960,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Pothotuwa,BOP1,1500,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,New Vithanakande,BOP1,1500,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Pothotuwa,OP1,2100,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Kolonna Super,OP,980,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Sunrise,OPA,890,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Mulatiyana Hills,OPA,890,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,Liyonta,PEK,1350,179.6767,183.347,9574.9713
2020-01-29,5,4,LOW GROWNS,K D U Super,PEK1,1200,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA MEDIUM,Shawlands,BOP,730,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA MEDIUM,Uva Samovar,BOPSp,680,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA MEDIUM,Telbedde,BOPSp,680,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA MEDIUM,Dickwella,BOPSp,670,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA MEDIUM,El Teb,BOPF/BOPFSp,610,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA MEDIUM,Halpewatte Uva,BOP1,1050,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA MEDIUM,Sarnia Plaiderie,FBOP/FBOP1,830,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA MEDIUM,Dickwella,FBOP/FBOP1,820,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA MEDIUM,Shawlands,FBOPF/FBOPF1,790,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA MEDIUM,Maratenne,OP/OPA,750,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA MEDIUM,Telbedde,OP1,840,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA MEDIUM,Aruna Passara,PEK/PEK1,830,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA HIGH,Aislaby,BOP,710,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA HIGH,Spring Valley,BOPSp,700,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA HIGH,Uva Highlands,BOPF/BOPFSp,570,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA HIGH,Bandaraeliya,BOPF/BOPFSp,560,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA HIGH,Oodoowerre,BOP1,770,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA HIGH,Battawatte,BOP1,770,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA HIGH,Oodoowerre,FBOP/FBOP1,810,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA HIGH,Oodoowerre,FBOPF/FBOPF1,760,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA HIGH,Battawatte,OP/OPA,760,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA HIGH,Oodoowerre,OP1,770,179.6767,183.347,9574.9713
2020-01-29,5,4,UVA HIGH,Uva Highlands,PEK/PEK1,730,179.6767,183.347,9574.9713
2020-01-29,5,4,UNORTHODOX HIGH,Dunsinane CTC,PF1,600,179.6767,183.347,9574.9713
2020-01-29,5,4,UNORTHODOX HIGH,Florence,BP1,480,179.6767,183.347,9574.9713
2020-01-29,5,4,UNORTHODOX HIGH,Mt. Vernon,BPS,460,179.6767,183.347,9574.9713
2020-01-29,5,4,UNORTHODOX MEDIUM,New Peacock,PF1,550,179.6767,183.347,9574.9713
2020-01-29,5,4,UNORTHODOX MEDIUM,Rothschild CTC,PF1,550,179.6767,183.347,9574.9713
2020-01-29,5,4,UNORTHODOX MEDIUM,Strathdon CTC,BP1,490,179.6767,183.347,9574.9713
2020-01-29,5,4,UNORTHODOX MEDIUM,Carolina,BP1,490,179.6767,183.347,9574.9713
2020-01-29,5,4,UNORTHODOX MEDIUM,Carolina,BPS,480,179.6767,183.347,9574.9713
2020-01-29,5,4,UNORTHODOX LOW,Cee Tee Hills,PF1,880,179.6767,183.347,9574.9713
2020-01-29,5,4,UNORTHODOX LOW,Ceciliyan CTC,BP1,580,179.6767,183.347,9574.9713
2020-01-29,5,4,PREMIUM FLOWERY,CO-OP Lanka,FBOPFSp,2900,179.6767,183.347,9574.9713
2020-01-29,5,4,PREMIUM FLOWERY,Fortune,FBOPFSp,2500,179.6767,183.347,9574.9713
2020-01-29,5,4,PREMIUM FLOWERY,Peak Paradise Super,FBOPFExSp,3250,179.6767,183.347,9574.9713
2020-01-29,5,4,PREMIUM FLOWERY,K D U Super,FBOPFExSp1,3000,179.6767,183.347,9574.9713
2020-01-29,5,4,PREMIUM FLOWERY,Kamarangapitiya,FBOPFExSp1,2800,179.6767,183.347,9574.9713
2020-01-29,5,4,DUSTS,Mattakelle,DUST1,860,179.6767,183.347,9574.9713
2020-01-29,5,4,DUSTS,Kalubowitiyana CTC,PD,850,179.6767,183.347,9574.9713
2020-01-29,5,4,OFF GRADES,Bandaraeliya,FGS/FGS1,600,179.6767,183.347,9574.9713
2020-01-29,5,4,OFF GRADES,Hingalgoda CTC,PFGS,680,179.6767,183.347,9574.9713
2020-01-29,5,4,OFF GRADES,Gunawardana,BM,670,179.6767,183.347,9574.9713
2020-01-29,5,4,OFF GRADES,Chandrika Estate,BP,620,179.6767,183.347,9574.9713
2020-01-29,5,4,OFF GRADES,Nandana,BP,620,179.6767,183.347,9574.9713
2020-01-29,5,4,OFF GRADES,Brombil,BOP1A,650,179.6767,183.347,9574.9713
2020-02-05,6,5,WESTERN MEDIUM,Nayapane,BOP,870,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN MEDIUM,Nayapane,BOPSp,880,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN MEDIUM,Vellai Oya,BOPF/BOPFSp,590,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN MEDIUM,Craighead,BOPF/BOPFSp,560,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN MEDIUM,Craighead,BOP1,1150,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN MEDIUM,Craighead,FBOP/FBOP1,1000,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN MEDIUM,Doombagastalawa,FBOPF/FBOPF1,900,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN MEDIUM,Ancoombra,OP/OPA,710,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN MEDIUM,Craighead,OP1,850,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN MEDIUM,Craighead,PEK/PEK1,890,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN MEDIUM,Dartry Valley,PEK/PEK1,890,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Dessford,BOP,850,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Wattegodde,BOPSp,620,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Somerset,BOPSp,600,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Bridwell,BOPF/BOPFSp,740,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Waltrim,BOPF/BOPFSp,730,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Inverness,BOP1,820,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Venture,FBOP/FBOP1,760,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Venture,FBOPF/FBOPF1,750,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Queensberry,FBOPF/FBOPF1,720,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Venture,OP/OPA,620,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Inverness,OP/OPA,620,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Venture,OP1,770,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Bearwell,PEK/PEK1,730,179.577,183.2467,9135.082
2020-02-05,6,5,WESTERN HIGH,Weddemulla,PEK/PEK1,730,179.577,183.2467,9135.082
2020-02-05,6,5,NUWARA ELIYAS,Mahagastotte,BOP,530,179.577,183.2467,9135.082
2020-02-05,6,5,NUWARA ELIYAS,Lovers Leap,BOPSp,400,179.577,183.2467,9135.082
2020-02-05,6,5,NUWARA ELIYAS,Mahagastotte,BOPF/BOPFSp,540,179.577,183.2467,9135.082
2020-02-05,6,5,NUWARA ELIYAS,Lovers Leap,FBOP/FBOP1,880,179.577,183.2467,9135.082
2020-02-05,6,5,NUWARA ELIYAS,Kenmare,FBOPF/FBOPF1,860,179.577,183.2467,9135.082
2020-02-05,6,5,NUWARA ELIYAS,Kenmare,PEK/PEK1,750,179.577,183.2467,9135.082
2020-02-05,6,5,UDAPUSSELLAWAS,Delmar,BOP,720,179.577,183.2467,9135.082
2020-02-05,6,5,UDAPUSSELLAWAS,Lucky Land,BOPSp,480,179.577,183.2467,9135.082
2020-02-05,6,5,UDAPUSSELLAWAS,High Forest,BOPF/BOPFSp,520,179.577,183.2467,9135.082
2020-02-05,6,5,UDAPUSSELLAWAS,Ragalla,BOPF/BOPFSp,510,179.577,183.2467,9135.082
2020-02-05,6,5,UDAPUSSELLAWAS,Gordon,FBOP/FBOP1,600,179.577,183.2467,9135.082
2020-02-05,6,5,UDAPUSSELLAWAS,Gordon,FBOPF/FBOPF1,650,179.577,183.2467,9135.082
2020-02-05,6,5,UDAPUSSELLAWAS,Gonapitiya,FBOPF/FBOPF1,640,179.577,183.2467,9135.082
2020-02-05,6,5,UDAPUSSELLAWAS,Delmar,FBOPF/FBOPF1,640,179.577,183.2467,9135.082
2020-02-05,6,5,UDAPUSSELLAWAS,Gordon,OP/OPA,560,179.577,183.2467,9135.082
2020-02-05,6,5,UDAPUSSELLAWAS,Delmar,OP/OPA,590,179.577,183.2467,9135.082
2020-02-05,6,5,UDAPUSSELLAWAS,Gordon,OP1,700,179.577,183.2467,9135.082
2020-02-05,6,5,UDAPUSSELLAWAS,Gordon,PEK/PEK1,700,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Pothotuwa,BOP,870,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Ceciliyan,BOP,870,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Kiruwanaganga,BOP,870,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Adams View,BOP,870,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Karagoda,BOP,870,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Suduwelipothahena Super,BOP,870,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Kelani,BOPSp,850,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,New Vithanakande,BOPF,650,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Kelani,BOPFSp,900,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Pothotuwa,FBOP,1250,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Nilwala,FBOP1,920,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Hidellana,FBOPF,1200,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Brombil,FBOPF1,940,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Pothotuwa,FBOPF1,870,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,New Vithanakande,BOP1,1600,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Pothotuwa,BOP1,1500,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,New Vithanakande,OP1,2000,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Pothotuwa,OP1,1950,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,K D U Super,OP,825,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Makandura,OPA,870,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Sunrise,OPA,870,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Green House,OPA,870,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Lions,OPA,870,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Liyonta,PEK,1400,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Nawalakanda Super,PEK1,1200,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Nilrich,PEK1,1200,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Kuttapitiya Super,PEK1,1200,179.577,183.2467,9135.082
2020-02-05,6,5,LOW GROWNS,Matuwagalla Super,PEK1,1200,179.577,183.2467,9135.082
2020-02-05,6,5,UVA MEDIUM,Demodara 'S',BOP,800,179.577,183.2467,9135.082
2020-02-05,6,5,UVA MEDIUM,Halpewatte Uva,BOPSp,750,179.577,183.2467,9135.082
2020-02-05,6,5,UVA MEDIUM,El Teb,BOPF/BOPFSp,590,179.577,183.2467,9135.082
2020-02-05,6,5,UVA MEDIUM,Halpewatte Uva,BOP1,830,179.577,183.2467,9135.082
2020-02-05,6,5,UVA MEDIUM,Telbedde,FBOP/FBOP1,790,179.577,183.2467,9135.082
2020-02-05,6,5,UVA MEDIUM,Telbedde,FBOPF/FBOPF1,780,179.577,183.2467,9135.082
2020-02-05,6,5,UVA MEDIUM,Halpewatte Uva,FBOPF/FBOPF1,780,179.577,183.2467,9135.082
2020-02-05,6,5,UVA MEDIUM,Shawlands,OP/OPA,700,179.577,183.2467,9135.082
2020-02-05,6,5,UVA MEDIUM,Aruna Keppetipola,OP/OPA,700,179.577,183.2467,9135.082
2020-02-05,6,5,UVA MEDIUM,Maratenne,OP/OPA,700,179.577,183.2467,9135.082
2020-02-05,6,5,UVA MEDIUM,Tinioya,OP1,850,179.577,183.2467,9135.082
2020-02-05,6,5,UVA MEDIUM,Dickwella,PEK/PEK1,770,179.577,183.2467,9135.082
2020-02-05,6,5,UVA HIGH,Kelliebedde,BOP,700,179.577,183.2467,9135.082
